label,text
1,"ಆಹಾರ ಸರಪಳಿ ಅದು, ಒಂದು ತಿಂದು ಇನ್ನೊಂದು ಬದುಕಲೇ ಬೇಕು..."
1,ನಿಮ್ದು ಯಾವ ಊರು ಸಿಸ್ಟರ್
1,ಸಿಸ್ಟರ್ ಯಾವ ಊರು ನಿಮ್ಮದು
1,ಅಕ್ಕ ನೀವ್ ಡೈಲಾಗ್ ಸೂಪರ್ ಆಗಿ ಹೊಡೀತೀರಾ... 👌
1,ಮದ್ಯ ರಾತ್ರಿ ಲಿ ಕಿಟಕಿ ಇಣುಕಿದರೆ ಅಂದ್ರೆ ಯಾರೋ ದೊಡ್ಡ್ ಕಳ್ಳ ನೇ ಇರುಬೇಕು 😜😜😜
1,ಅದ್ಬುತವಾಗಿದ್ದೀರಿ ಮುದ್ದಾಗಿ ಇದಿರ.....🤫yargu helbedi suparagi iddira
1,ಎ ನಿಮ್ಮವ್ವನ್ ಅದು ಶಿಂಗಾ ಅಲ್ಲ ಶೆಂಗಾ
1,ಸೂಪರ್ ಸೂಪರ್ ಬ್ಯೂಟಿಫುಲ್
1,ವಾಟ್ಸಪ್ msg me
1,ಬರಿ ಲವ್ ಬಿಟ್ರೆ ಏನ್ ಗೊತ್ತಿಲ್ವ ನಿಮ್ಗೆ
1,ಏಯ್ ಇಟ್ ಉಂಡಿಯ
1,ಮೂಳೆ ಎಲ್ಲೂ ಮುರೀಲಿಲ್ಲ ವಾ 👌ಹೊಳ್ಳೆ ಸ್ಟೆಪ್
1,ನೀನು ನಿಜವಾಗಿ ನಿಮ್ ಅಮ್ಮನಿಗೆ ಊಟಿದೆಯಾ ನಿಮ್ ಅಮ್ಮನಿಗೆ ಊಟಿದರೆ ಇಂಥ ವಿಡಿಯೋ ಮಾಡ್ತಿರ್ಲಿಲ್ಲ
1,ಸೂಪರ್ ಆಗಿ ಆಕ್ಟಿಂಗ್ ಮಾಡಿದ್ದಿರಾ ಆದರೆ ವಿಡಿಯೋ ಜೊತೆ ಬ್ಯಾಗ್ರೌಂಡ್ ಮುಸಿಕ್ ಇದ್ದರೂ ಇನ್ನೂ ಚೆನ್ನಾಗಿ ಮೂಡಿ ಬರುವುದಕ್ಕೆ ಟ್ರೈ ಮಾಡಿ 🤘💯👌
1,ಅಣ್ಣ ಅಮೊಟ್ ಯಸ್ತು ಇದು
1,ನಿಲ್ಲಿ ನಿಲ್ಲಿ ನಿಲ್ಲಿ ಏನ್ ಮಗು ಓ ಮೈ ಗಾಡ್  ಇದೇನೂ ಇಂತಾ ಪರಿಸ್ಥಿತಿ ?😩😩😩
1,Le ಬಿಲ್ಡಪ್ rani
1,👏👏👏🥰🥰👌👌Moj ಕಡೇ ಇoದ ನನಗೆ    ಏನು ಸಿಗಲಿಲಾ
0,ನಿನ್ yar ತುಣ್ಣಿ ನೋಡ್ತಾರಾ ಸುಳ್ಳೇ magan
0,ನೀನು ಯಷ್ಟು ಜನಕ್ಕೆ ಹುಟ್ಟಿದಿಯ ಬೋಳಿ ಮಗನೆ
0,ರಂಡಿ ತುಲ್ಲು ಮುಚ್ಕೋ
1,ಸೂಪರ್ ಚಿನ್ನ ಸೂಪರ್ ಮೇಡಂ ನಿಮ್ಮ ಆಕ್ಟಿಂಗ್ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ
0,ಓಳ್ಳೆ ಕತ್ತೆ ಕುಣಿದಂಗ್ ಕುಣಿತಿದೆಯ ಇದು ಒಂದು ಡಾನ್ಸ್ ಸಾ
1,🔥ಹಗರಕಾ ಬೆ ಮುದಕಿ
0,ಅರ್ಧ ಹುಚ್ಚಿ ಹಿರೋಯಿನ್ ಫೀಲಾ
0,ಲೇ ಅಂಕಲ್ 👺🤧 ಸೇಡೆ ನನ್ನ ಮಗ
1,ನಮ್ಮ ವಿಜಯ ನಗರ ❤
1,ಯಾರು ಡೌವ್ವನ್ಲೊಡ್‌ಮಾಡಿ ಮೋಸ ಹೋಗಬೇಡಿ ಇದೆಲ್ಲ Fake
0,ಲೇ ನೀನು ಕೋತಿ ತರಾ ಆಡಿ ಅವನಿಗೆ ಮಂಗನ ತರಾ ಮಾಡಬೇಡಾ
0,ಓವರ್ ನನ್ ಮಗನೇ
1,", ಹೋಗ್ರಿ ಬೇಜಾರ್ ಮಾಡ್ತೀರಾ"
0,ಸೂಳೆಮಗನೇ ನಿನ್ ಅಮ್ಮನ್
1,ಆಡಿಯೋ ಸೂಪರ್ ಸಿಸ್ಟರ್
1,"ನಿಂದು ಊರು ಯಾವದು,,??"
1,ಸೂಪರ್  ಸೂಪರ್  ರೀ 👌👌👌👌👌👌👌👌
1,"ಎಲ್ಲಾ ಸುಳ್ಳು ,,ಬರಿ ಸುಳ್ಳು ಲವ್ ಅನ್ನೋದು ಬಿಸ್ನೇಸ್ ಆಗಿದೆ"
1,ಸೂಪರ್  ಅಕ್ಕ 👌👌 ಸಕ್ಕತ್ ಆಗೈತಿ ಅಕ್ಕ 🥰🥰🥰🥰🥰🥰🥰👌😍
1,ಅಕ್ಕ ಈ ಸಂಭ್ರಮಕ್ಕೆ ಕಾರಣ ಏನು ಗೊತ್ತಾಗಿಲ್ಲ ಅಕ್ಕ ಏನು ಅಂತ ರಿಪ್ಲೈ ಮಾಡು
1,ಬೇಡ ಬಿಡಿ ಸಿಸ್ಟರ್
0,ನಿನ್ನ ತುಲ್ಲಿಗೆ ನನ್ನ ತುಣ್ಣೆ
1,ನೋಡೋಕೆ ಚನ್ನಾಗಿದಿನಿ ಅಂಥ ಕೊಬ್ಬು
1,ಹಡ್ಸುನ  ಮಕ್ಕಳೂ ಮತ್ತೆ ಹಡ್ಸು ಗೊಳ್
1,ಜೋಪಾನ  ಅಕ್ಕ... 💜  Super....
1,ಅಡ್ವಾನ್ಸ್ ಗೌರಿ ಗಣೇಶ ಹಬ್ಬದ ಶುಭಾಶಯಗಳು ಕಾವ್ಯ
0,ಲೇ ..ಮೋಜು ಹಾಪ್ ನಲ್ಲಿ ಅವಳಿ ಹೆಚ್ಚಿಗೆ ಆಯ್ತು ನಿಂದು ಡಗರ್... ನೀನು
0,ತುಂಬಾನೇ ಚೆನ್ನಾಗಿದೆ ನಿನ್ನ ಮೊಲೆ  ನನಗೆ ಹಾಲು ಕೊಡು ಮೇಲಾದರೂ/ ಕೆಳಗಿನಾದರು ಸರಿ  ಚಿನ್ನಾ 👄👄👄💋💋👙👙👙🩲🩲🩲
1,ಓನ್ ನೈಟ್ ಬರ್ಲಾ ಆಂಟಿ
1,ಇವಳಿಗೆ ಲೈಕ್ ಕೊಟ್ಟ ಮುಂಡೆ ಮಕ್ಕಳು ಯಾರ್ಯಾರು ಒಳ್ಳೆ ಬೀದಿನಾಯಿ ತರ ಇದ್ದಾಳೆ
1,ಇಲ್ಲಾಪಾ ನಾನು ನಾಚುಕೊಂಡಿಲ್ಲ
1,ಫ್ರೆಂಡ ಫಾಲೋ ಮಾಡಿ
0,ನಿನ್ನ ಅಲ್ಲಿಗೆ ಊರವರ ಉಚ್ಚೆ ಉಯ್ಯೋ
1,Darling ಸ್ವೀಟ್ ಹಾರ್ಟ್
1,ಸೂಪರ್ ರೀ ನಿಮ್ಮ ಎಲ್ಲಾ ವಿಡಿಯೋ ಸಾಂಗ್ ಸೂಪರ್
1,ಅಮ್ಮನ ಕಿಂತ ದೊಡ್ಡ ದೇವರು ಯಾರು ಇಲ್ಲ
1,ಸೊ ಬ್ಯೂಟಿಫುಲ್ ಅಮೇಜಿಂಗ್ ಆಂಟಿ ❤🌹❤
1,ಇದು ಒಂದು ಬಾಕಿ ಇತ್ತು ಗುರು
0,ಕಚಡ ಸೂಳೆ ಮಕ್ಕಳು ಅಂತ ಹೇಳ್ತಾರೆ 😡😡😡😡😡😡😡😡😡
1,ನಿವೂ ಇಬ್ಬರೂ ಅಕ್ಕ ತಂಗಿರೂ ಸೆಮಾ
1,ಸೊ ಬ್ಯೂಟಿಫುಲ್ ಚಿನ್ನು ❤🌹🌹143
0,ಲೇ ಸೂಳೆ ಮಕ್ಳು.  ಬರಿ ಹಿಂದುಗಳೇ ಮಾಡೋದು ಅಲ್ಲ ಈ ವಿಡಿಯೋ ನಾ. ಸಾಬ್ರುರುನ್ನ ಕರ್ಸಿ ಅವನ ಕೈಯಲ್ಲಿ ಮಾಡು ನೋಡಣ.  ಬರಿ ನಾವ್ ನಾವೇ ಮಾಡೋದು ಅಲ್ಲ.
0,No ನಾಯಿ ಮುಂಡೆ😡🤬😠🥊👠👠👠👡👡🩴🩴🩴🩴
0,ನಾನು ನಿನಗೆ ತುಣ್ಣೆಗೆ ಇಟ್ಟು ತೇನೆ
1,ನಾನು ರೆಡಿ ನೀವು ರೆಡಿನಾ ಮದುವೆ ಆಗುತ್ತೇನೆ ನಿನ್ನ ಅನಿಸಿಕೆ ತಿಳಿಸಿ ನಾನು ನಿನ್ನ ತುಂಬಾ ಪ್ರೀತಿ ಮಾಡುತ್ತಿದ್ದೇನೆ ನಿನ್ನ ಉತ್ತರಕ್ಕಾಗಿ ಕಾಯುತ್ತಿರುವ ನನ್ನ ಆತ್ಮೀಯ ಗೆಳೆಯ ನನ್ನ ಪ್ರೀತಿಯ ಗೆಳತಿ ನನ್ನ ಕನಸಿನ ರಾಣಿ
1,ಅಕ್ಕ ತುಂಬಾ ಚೆನ್ನಾಗಿ ಕಾಣುತ್ತೀರ ಅಣ್ಣನ ಅಷ್ಟೇ
1,"ಅಯ್ಯಾ, ಸ್ವಲ್ಪ ಸಮಾಧಾನ ಬೋಮಂಡಲ ಶೇಕ್ ಆಗ್ತಿದೆ 😜"
1,ಬೇಡ ಬೇಡ ನನ್ನೊಟ್ಟಿಗೆ ಬೇಡ
1,ಅಮ್ಮ ಎಂದರೆ ತಾಯಿ🏵️🌼👌🙏
0,ಒಬ್ಬ ವ್ಯಕ್ತಿ ಜೀವನದಲ್ಲಿ. ಆಟ ಹಾಡಬೇಡ. ಕುರಿ ಬೋಳಿ ಮಗನೆ
0,ಸಣ್ಣ ಸಣ್ಣ ಮಕ್ಳು ನೋಡತಾರೆ  ಬೇವರ್ಸಿ ಗಳ
1,"ನನ್ನ ,,ನಗು, ತುಂಬಾ, ಚನ್ನಾಗಿದೆ🌹🌹😁😁"
1,ಸೂಪರ್ ಮೇಡಂ ಗುಡ್ ಮಾರ್ನಿಂಗ್
0,ನಿನ ಬಾಯಿ ಯಕ ನಾನ ತುಣ್ಣಿ
1,ನಾನು ಕಟ್ಟಿಸಿಕೊಳ್ಳಲು ರೆಡಿ ಬರ್ತೀರಾ
0,ಲೇ ತಿರೋಬೋಕಿ ಥಲ್
1,ಇದು ಯಾವುದೂ ಹೂ ಕೋಸು 😱
1,ಯಾರದು ಮೋಡಿ ಮಾಡಿದ್ದೂ 😜😜
1,ಕೀರ್ತಿ ಇವತ್ತು ರಾತ್ರಿ ನೀನು ಬೇಕು
1,ನಿನ್ನೆ ಬೇಕಾಗಿರೋದು ಕಾಮೆಂಟು ಲೈಕ್ ಅಷ್ಟೇ
1,ನಿಂದು ಯಾವೂರು ಎಲ್ಲಿರೋದು
1,"ಅವ್ವ ತಾಯಿ ನಿಂಗೆ ನೀನೇ ಸರಿಸಾಟಿ,,,,"
1,ನಡೀರಿ ಹೋಗೋಣ ಚಪಲಿ ತಗೊಂಡು ಪಾಠ ಪಾಠ ಹೊಡಿಯೋಣ.............
0,"ಯಾಕೋ, ಸೂಳೆಮಕ್ಕಳ ನಿನ್ ಮುಖ ನೋಡಿಕೊಳ್ಳೋ ಹಂದಿ ನನ್ನ ಮಕ್ಕಳ"
0,ತು ಒಂದ ಹೆಣ್ಣಾ ನೀನು
1,ನೀವು ಇಬ್ಬರು ಯಾವಾಗಲೂ ಹೀಗೆ ಇರಿ 100ವರ್ಷ
0,ಅಕ್ಕ ನಿನ್ನ ವಿಡಿಯೋ  ತುಂಬಾನೇ ಚೆನ್ನಾಗಿದೆ  ಆದರೆ ಇದೊಂದು ತುಂಬಾನೇ ಕೆಟ್ಟದಾಗಿದೆ  ಫಸ್ಟ್ ಡಿಲೀಟ್ ಮಾಡು ಇಲ್ಲ ಅಂದರೆ  👟🥾👟🥾 ತುಂಬನೇ ಬಿಡುತ್ತವೆ ಅರ್ಥ ಆಯ್ತಾ ಅಕ್ಕ ಹುಷಾರ್
1,ಹಲೋ ಅಥನಿ ಮೇಡಂ ಯಾಕ್ರೀ  ರಿಪ್ಲೇ ಇಲ್ವಾ 😘
0,ಥು ಬೇವರ್ಸಿ ಮೌಂಡೇ
0,ಲೆ ಆನೆಮರಿ ಅವ್ನೆ ಅಲ್ವ ನಿನ್ನ ಕಾಡಿಂದ ಹಿಡ್ಕೊಂಡು ಬಂದಿದು
1,ಅಲ್ಲ ಕನಮ್ಮಿ  ನಿಮ್ಮ ಹುಡುಗ ಚೂಡಿದರ ಹಾಕ್ಕಂದವನೆ
0,ಮೊಲೆ ತೋರಿಸಿ ಲೈಕ್❤️😭 ತೊಗೊಳ್ಳೊ ಡಗಾರ್ ನೀನು
0,ನಿನ್ ಗಂಡ ಮನೇಲಿಲ್ವ ಬಿಚ್ಕೊಂಡು ಕುಣಿ
0,ಯಾರೋ ಇವಳು..ತೋ ಜನ್ಮದಲ್ಲಿ ಬುದ್ದಿ ಬರಲ್ಲ
1,ನಮಗೆ ಕನ್ನಡ ಅಂದ್ರ್ ತುಂಬಾ ಇಷ್ಟ
1,ಸೂಪರ್ ಸೂಪರ್ ಫ್ರೆಂಡ್👌👌🤝🤝🙏🙏
1,ತಂಗಿ ಸುಪರ್ ನನ್ನ ದೃಷ್ಟಿ ನೇ ತಾಗುವಂತೆ ಇದೆ
1,ನಿಮಗೂ ಕೂಡ ಹೊಸ ವರ್ಷದ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು ಸಿಸ್ಟರ್
1,ಅಮ್ಮ ತಾಯಿ ನಿನ್ನ ನೋಡಿದ್ರ ಅಜ್ಜಿಕ baratyti
1,ಗೌರಿ ಹಬ್ಬದ ಶುಭಾಶಯಗಳು😍🥰
1,ಆಂಟಿ ಮಕ್ಕಳು ಎಲ್ಲಿಗೆ ಹೋದವು
1,ಬಕಾಸುರ ವಂಶದವರು ಇರಬೇಕು
1,ಡ್ರೈವರ್ ಆಗೋದಿಕ್ಕೆ ದಮ್ ಬೇಕಲೇ
1,ನಿಮ್ ನಗು ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ಮೇಡಂ
1,ಯಂಜಲ ನನ್ನ ಮಕ್ಕಳು ph no ಅಕ್ಕವರೆ
1,ಅಕ್ಕ ಪ್ಲಜ್ 🙏wale
1,ನಾನು ಈ ಊರ ಹೆಸರು ಕೆಳಿಲ ಇನ್ನೋಮೆ ಹೇಳಿ ಸಿಸ್ಟರ್
1,ಅಣ್ಣತಮ್ಮ ನಾವು ಡ್ರೈವರೆ  ಇಲ್ಲಿ ಯಾರಿಗೂ ಯಾರು ದೊಡ್ಡವರಲ್ಲ ಎಲ್ಲ ಒಂದೇ ಬಟ್ ಜೀರೋ ಟ್ರಾಫಿಕಲ್ಲಿ ಹೋಗೋದು ವಿಚಾರ ಅಲ್ಲ ನಾವು ಮಾಮೂಲಿಯಾಗಿ ಬೆಂಗಳೂರು ಟು ಬಾಂಬೆ 9/10 hr ಹೋಗಿದೀವಿ ಇನ್ನು ಜೀರೋ ಟ್ರಾಫಿಕ್ ಇದ್ದರೆ ಬ್ಯಾಸ್ಕೆಟ್ಬಾಲ್ ಆಟ ಆಡ್ತಿವಿ
0,"ಇವ್ಳದು ಬರ್ತಾ ಬರ್ತಾ ಯಾಕೋ ಅತಿಯಾಗಿ ಅಡ್ತವಳೇ ತುಲ್ಮೇಲೆ ಹಾಕಸ್ಕೊಳೆ ಮುಂಡೆ, ಯಾವಾದರೂ ಒಂದ್ ಒಳ್ಳೆ ಮೆಸ್ಸೇಜ್, ಅಂಡ್ ಏನಾದ್ರು ಸಮಾಜಕ್ಕೆ  ಒಳ್ಳೆದಾತಂತ್ತ  ಏನಾದ್ರು ಮಾಡ್ತಾಳ ಇಲ್ಲ, ಟೀ, ಕುಡಿಯೋದು, ಚೆಡ್ಡಿ ಹಾಕೊಂಡ್ ತೋರ್ಸೋದು, ಅರ್ಧ ಮೊಲೆ ಬಿಡ್ಕೊಂಡ್, ತೋರ್ಸೋದು, ಅದು ಅಲ್ದೆ ಬೆಡ್ ರೂಮ್ನಲ್ಲಿ, ಮಾರ್ನಿಂಗ್ ಎದ್ದೋಳೋದು ತೋರ್ಸೋದು, ಇನ್ನು ಏನ್, ಏನ್ ತೋರಸ್ತಾಳೋ, ಇವಳು ಇಂತ್ತಾದ್ ಎಲ್ಲ ನೋಡಿ ಸುಸಂಸ್ಕೃತ, ಒಳ್ಳೆ ಮನೆತನದಲ್ಲಿರೋ, ಕೆಲವು  ಹೆಣ್, ಮಕ್ಳು ಹಾಳಾಗೋಕೆ, ಕಾರಣವಾಗುತ್ತೆ. ಇದೆಲ್ಲ ಬಿಟ್ಟು ನಿಯತ್ತಾಗಿರು Hari,,, ನನ್ ಶಾಟ  hari"
1,ಗಡ್ಡ ಯೆಲ್ಲಪ್ಪ ಬಿಟ್ಟೆ
1,ರೀ ನನ್ನ ಮದುವೆ ಆಗತೀರ ಚನ್ನಾಗಿ ನೋಡ್ಕೊಂತೀನಿ 💕💞
0,ಯಾವನೋ ಇವನು ಚಪ್ಪಲಿ ಓಡಿ ತಿನಿ ಅಂತಾನೆ ಆದೆ ಚಪ್ಪಲಿ ತಗೊಂಡ್ ನಿಮ್ ಅಪ್ಪ ಅಮ್ಮುಗೆ ಒಡೆದುಬಿಡು 😂😂😂ಅವಾಗ ಸರಿ ಹೋಗುತ್ತೆ 😆😆😆😆
1,ನಾನು ಎಲ್ಲ ರ ತರ ನಿನ್ನ ಪ್ರೀತಿ ಮಾಡಲ್ಲ ಬರೀ ಕಾಮೆಂಟ್ ಕೊಡ್ತೀನಿ ಅಷ್ಟೆ
1,"ಲೇಪ ಹಾಳದರು , ಮನಸು, ಹಾಳಆಗಬಾರದು"
1,ಶೀ ಕಾಲ ಭೈರವೈಶರ ನಮ್ಮ ಮನೆಯ ದೇವರು
1,ನೀನು ಅಲ್ಲಿ ಇದಿಯಾ ಹೇಗೆ kacchali helu
1,ಸೂಪರ್ ಸಿಸ್ಟರ್ ನಮ್ಮ ಸಪೋರ್ಟ್ ಯಾವಾಗಲು ನಿಮಗೆ ನಿವು ಯಾವ ಸಿನಿಮಾ ನಟಿಯರಿಗೂ ಕಮ್ಮಿಯಿಲ್ಲ ಸಿಸ್ಟರ್ ಆಲ್ ದ ಬೆಸ್ಟ್
1,ಒಳ್ಳೆ ಮೊಲೆ. ಎನ್ ಸೈಜ್
0,"ನಿಮ್ಮ್, ಅವ್ವ್ ತುಲ್ಲ್ ಗ, ರಸ, ಬಿಟ್ಟು ಕ್ಕ್ಕೆ,"
1,ಅವರನ್ನ ‌‌ಯಾರು ಫಾಲೋಮಾಡದ್ದಿರಾ ಅವರಿಗೆ ನಾನು ಹೆಳೋದ ಎಂಯದರೆ  ನನ್ನ. ಪೋನಲ್ಲಿ ಅವಳ ಲೈಕ ಬರಿ 45
0,ಇವಳ್ನ ತಗಂಡ್ ಹೋಗಿ  ಯಾವ್ದನ xxx video madrapa🙏🙏🙏🙏🙏🙏🙏 ಹವಾಗಾದ್ರೂ ಈ ಮುಂಡ್ಡೆಗೆ  ಬುದ್ಧಿ ಬರುತ್ತೆ
1,ಮೇಡಮ್ ನ್ಯೂ ಸೂಪರ್ ಆಗಿದ್ದೀರಾ
1,ಮಟನ್ ಸಾರ್ ಎಲ್ಲಿದ್ದೀಯಪ್ಪ ತಮ್ಮ
1,ಲವ್ ಯು ಚಿನ್ಹಿಹಿ
0,ಲೇ ಏನು. ತು. ತೂ.
1,ಎಲ್ಲರಿಗೂ ತಾಯಿ ಪ್ರಪಂಚ ನನಗೆ ಪ್ರಪಂಚನೇ ಇಲ್ಲ ಅಕ್ಕ ನಾನು ಚಿಕ್ಕವಳಿದ್ದಾಗ ನನ್ನ ತಾಯಿ ನನ್ನ ನನ್ನ ತಂದೆ ಬಿಟ್ಟು ಹೋದರು
1,Sir ಪರಿಸರಕೆ ಹಾನಿಯಾಗುತ್ತದೆ  ಕಾರ್ಬನ್ ಡೈಯಾಕ್ಸೈಡ್ ಹಲವು ಘಟಕಗಳು ಪರಿಸರ ಹಾಳಾಗುತ್ತದೆ.
1,ನೀವು ಕಾಲೆಂಜ್ ಹೋಗಲ್ವಾ 🙏🏻
1,ಹಾಯ್ ಸುಪರ್ ರಿ ಇಷ್ಟ ಆಯ್ತು......... ಗುಡ್ ಮಾರ್ನಿಂಗ್.... ......
0,Le lavde nem ಅಕ್ಕುನ್ ತುಲ್ಲು ನೋಡಿದೀ
1,ನನ್ನ ಹೆಂಡತಿನ ಕೇಳಿ ಹೇಳ್ತಿನಿ
0,ಬೀದಿ ನಾಯಿಗಳಿಗೆ ಕದ್ದು ಹುಟ್ಟಿದ ಸೂಳೆ ಮಗನೆ
0,ತುಲ್ಲು....ಗೆ...ತುಣ್ಣೆ....ಹಾಕಿಸಿಕೊಳ್ಳೊದಾದರೇ....ಪೋನ್ ಮಾಡು... <number> ....
1,ಕರಿಇಡ್ಲಿ ತರ ಅವಳೇ ಕೆನ್ನೆ ಮೇಲೆ ಸೇಬಿದೆ ರಾಗಿಮುದ್ದೆ ತರ ಇದೆ
1,ಯಾಕೆ ಬೇಕು ಹೆಣ್ಣು ಮಕ್ಕಳ ನಂಬರ್
1,ಹುಡುಗರೂ ಕೂಡ ಕೊರಗುತ್ತಾರೆ 😭
1,ಸ್ಕೂಲ್ ಡ್ರೆಸ್ ಸೂಪರ್
1,ವಾವ್   ಸೂಪರ್ ರೀ
1,ನೀನು ಎಲ್ಲರನ್ನು ಫಾಲೋ ಮಾಡೇ..
0,ಲೋ ಗುಬೇ ಅಧು ಶೂಟಿಂಗ್
1,ಮತ್ತೆ ನಿಮದು ಯಾಕೆ ಹಾಗಿದೆ
0,ಡಗಾರ್ ಸೋನು ಲೌಡ
1,ಆಕೆಗೆ ಒಳ್ಳೆ ಮಾತಾ ಹೇಳಿರಿ bro
1,ತಾಯಿ ಗಿಂತ ದೇವರಿಲ್ಲ ನಿಮ್ಮ ಗಿಂತ ಸುಂದರಿ ಇಲ್ಲ ನಾನು ನಿಮ್ಮ ನೇನದೆ ಇರುವ ದಿನವೇ ಇಲ್ಲ ಯಾಕೆಂದ್ರೆ ನಾನು ನಿಮ್ಮ ಅಭಿಮಾನಿ Super ನವ್ಯ......💙❤️
0,ಥೂ ಸೂಳೆಮಕ್ಳ ಪ್ರಾಣಿಗಳಿಗೆ ಯಾಕ್ರೋ ಹಿಂಸೆ ಕೊಡ್ತಾ ಇದ್ದೀರಾ
0,ಯಾವನೋ ಚೆನ್ನಾಗೇ ಕೈ ಅಡ್ಸೂನೆ ನಕ್ಕನ್ 😂😂
1,ದೆವ್ವ ಬಿಡ್ಸಿ ಒಂದು ಕಡೆ ಕೂರಿಸ್ತಾರಲ್ಲ ಆತರ ಕಾಣ್ತಾ ಇದ್ಯಾ
1,ಸೂಪರ್ ಕಣ್. ಒಂಸಲಾ. M
0,ತಿರ್ಪೆ ಶೋಕಿ ಸ್ಕ್ರಾಪ್
0,ಎ ರಂಡಿ ಮಗನೇ ಸಿದ್ದರಾಮಯ್ಯ ಅಲ್ಲಾ ಸೂಳೆಮಗನೇ ನಿಮ್ಮ ಅಪ್ಪನ ತರಾ ಇದಾನೆ
0,ತೂ ಬೇವರ್ಸಿ ಗಳ
1,ಎತ್ತು ಗಳ್ನ ಉಪಯೋಗಿಸಿ ಬೇಡ ಅನ್ನೋಲ್ಲ ಆದ್ರೆ ಯಾವ್ತರ ಉಪಯೋಗೀಸ್ ಬೇಕು ಅಂತಾ ಗೊತ್ತಿಲ್ವ ನೀನಬ್ಬ ರೈತನೇನೋ ಬೇವರ್ಸಿ ಮಗನೆ ನಾನು ರೈತ ಕಣೋ ಅಡ್ನಾಡಿ ನಾನ್ ಮಗನೆ ಅದ್ರಲ್ಲೂ ಬಾಡ್ಗೆ ದುಡ್ಡು ಉಳು ಸ್ತೀರಲ್ರೋ ಪಾಪ ಎಷ್ಟೊಂದು ಕಷ್ಟನ ದೇವರೆ ಈ ನನ್ ಮಕ್ಳು ನ್ನ ಕಬ್ಬು ಕಡಿಬೇಕಾದ್ರೆ ಮಿಸ್ ಆಗಿ ಅವ್ರ ಕಾಲು ಕಟ್ ಆಗ್ಲಿ
0,ಎ ರಂಡಿಮಗನ್ನ್  ನೀ ಹಂಗಂದ್ರ ಆರ್ ಸಿ ಬಿ Player ಹುಟ್ಟಿದ್ದು
1,ಹಾಯ್ ಬಾವ  Sister ಸೂಪರ್ ಚನ್ನಾಗಿ ತಿನ್ನಿ
0,ನನ್ನ ತುಲ್ಲು ಚೆನ್ನಾಗಿದೆ ಪ್ಲೀಸ್ ಬನ್ನಿ ಪ್ಲೀಸ್ ಪ್ಲೀಸ್ ಬನ್ನಿ ಪ್ಲೀಸ್ ಬನ್ನಿ
1,ಏನ್ ಆಗಿದೆ ಅಂಥ ಒಂದು ಮತ್ತೂ ಕೆಲಿಲ ಅಲ್ವಾ ನೋಡು ಎಲ್ಲಾ ನೀನು ಅಂತ ಹೇಳಿದ್ದಕ್ಕೆ ಏನ್ ಹೇಳ್ದೆ ಅಲ್ವಾ
0,ಸೂಳೆ ಕನ್ನಡದಲ್ಲಿ ಮಾಡೆ
0,ಲಂಗ ಹಾಕೊಂಡು ಬಾ ಎತ್ತುತನೆ ಅವ್ನು😂😂😂😂
0,ತಿಕ್ಕ ಮುಚ್ಕೊಂಡು ಇರಕ್ಕೆ ಆಗಲ್ವ ಹಂದಿ ಚಪಲ ಹೊಡೆದು ಕಳಿಸ್ತೀನಿ ಡುಮ್ಮಿ
0,ಲೆ ಹುಚ್ಚ ಸೂಳೆ ಮುಂಡೆ ನಾಚಿಕೆ ನೆ ಇಲ್ವಾ ನಿಂಗೆ
1,ಸೂಪರ್  ಸೂಪರ್  ಸೂಪರ್  ಸೂಪರ್ ಸೂಪರ್  ಸೂಪರ್  ಸೂಪರ್  ಸೂಪರ್   ರೀ   ರೀ   ರೀ   👌👌👌👌👌👌👌👌🌹🌹🌹🌹🌹🌹🌹🌹🌹👍👍👍👍👍👍👍👍
0,ಡಗಾರ್ ಡಗಾರ್  ಡಮ್ ಡಮ್ ಡಗಾರ್ ಡಗಾರ್ 🤭🤭🤭🤭🤭
1,ಹಾಯ್ ಗುಡ್ ಮಾರ್ನಿಂಗ್ 💐.🥰🥰🥰💓💓
1,ಡ್ಯಾನ್ಸ್ ಮಾಡಲು ಫಸ್ಟ್ ಕೈಗೆ ಬಳೆ ಹಾಕಿಕೊಳ್ಳಿ
1,ಪಾರುತರನೆ ಇದಿರಾ   ಬಿಡಿ👩‍🦳👩‍🦳👩‍🦳
1,ಹಲ್ಲು ಪಾಯ್ಕನಿ ಒಳಗಿನ ಕಲ ಅಗಿದವ
1,ಸ್ಕೂಲ್ ಹೋಗ್ತಿ ಕಾಲೇಜ್ ಹೋಗ್ತೀ ಹೇಳು
1,ಸೂಪರ್ ವಿಡಿಯೋ ಅಕ್ಕ
1,Hi ಇವರು ನೀಲಗುಂದ್ ಅವರು ಅಲ್ಲಾ ಅಕ್ಕಾ ನಮ್ಮ ಊರು
0,ಮೈ ತುಂಬಾ ಬಟ್ಟೆ ಹಾಕು 👠👠
1,ಅಂತ ಸ್ಯನಿಕರು ಕಟ್ಟಿದ ಈ ದೇಶವನ್ನ ನಿಮ್ಮಂತವರು ಹಾಳು ಮಾಡ್ತಾ ಇದ್ದೀರಲ್ಲ ಸುಳ್ಳೇ ಬೆಲೆ
